Entity1_id	Entity1_name	Entity1_type	Entity2_id	Entity2_name	Entity2_type	Evidence	Association	PK	PD	PMIDs
CYP2D6*4	CYP2D6*4	Haplotype	PA449048	PA449048	Drug	VIP	associated			10460069
CYP2D6*4	CYP2D6*4	Haplotype	PA449061	PA449061	Drug	VIP	associated			7640149
CYP2D6*4	CYP2D6*4	Haplotype	PA449088	PA449088	Drug	VIP	associated			1782973
CYP2D6*4	CYP2D6*4	Haplotype	PA449233	PA449233	Drug	VIP	associated			3533565
CYP2D6*4	CYP2D6*4	Haplotype	PA449273	PA449273	Drug	VIP	associated			12152006
CYP2D6*4	CYP2D6*4	Haplotype	PA449409	PA449409	Drug	VIP	associated			12360109
CYP2D6*4	CYP2D6*4	Haplotype	PA449646	PA449646	Drug	VIP	associated			2498026
CYP2D6*4	CYP2D6*4	Haplotype	PA449673	PA449673	Drug	VIP	associated			8941024
CYP2D6*4	CYP2D6*4	Haplotype	PA449690	PA449690	Drug	VIP	associated			8823236
CYP2D6*4	CYP2D6*4	Haplotype	PA449841	PA449841	Drug	VIP	associated			1867960
CYP2D6*4	CYP2D6*4	Haplotype	PA449969	PA449969	Drug	VIP	associated			3533565
CYP2D6*4	CYP2D6*4	Haplotype	PA450322	PA450322	Drug	VIP	associated			8018460
CYP2D6*4	CYP2D6*4	Haplotype	PA450480	PA450480	Drug	VIP	associated			7138751
CYP2D6*4	CYP2D6*4	Haplotype	PA450488	PA450488	Drug	VIP	associated			1958440
CYP2D6*4	CYP2D6*4	Haplotype	PA450550	PA450550	Drug	VIP	associated			8351162
CYP2D6*4	CYP2D6*4	Haplotype	PA450657	PA450657	Drug	VIP	associated			9585799
CYP2D6*4	CYP2D6*4	Haplotype	PA450801	PA450801	Drug	VIP	associated			1531950
CYP2D6*4	CYP2D6*4	Haplotype	PA450882	PA450882	Drug	VIP	associated			2743709
CYP2D6*4	CYP2D6*4	Haplotype	PA451131	PA451131	Drug	VIP	associated			2713973
CYP2D6*4	CYP2D6*4	Haplotype	PA451257	PA451257	Drug	VIP	associated			11985287
CYP2D6*4	CYP2D6*4	Haplotype	PA451581	PA451581	Drug	VIP	associated			14652237
CYP2D6*4	CYP2D6*4	Haplotype	PA451666	PA451666	Drug	VIP	associated			2007317
CYP2D6*4	CYP2D6*4	Haplotype	PA451690	PA451690	Drug	VIP	associated			2859048
CYP2D6*4	CYP2D6*4	Haplotype	PA451735	PA451735	Drug	VIP	associated			8988065
CYP2D6*4	CYP2D6*4	Haplotype	PA451946	PA451946	Drug	VIP	associated			15289791
CYP2D6*4	CYP2D6*4	Haplotype	PA452610	PA452610	Drug	VIP	associated			2211621
CYP2D6*4	CYP2D6*4	Haplotype	PA452616	PA452616	Drug	VIP	associated			11823760
CYP2D6*4	CYP2D6*4	Haplotype	PA452629	PA452629	Drug	VIP	associated			1927573
PA450215	PA450215	Drug	PA130	PA130	Gene	VIP	associated			
PA450215	PA450215	Drug	PA131	PA131	Gene	VIP	associated			
PA450215	PA450215	Drug	PA212	PA212	Gene	VIP	associated			14999113;16253929
PA450215	PA450215	Drug	rs776746	rs776746	VariantLocation	VIP	associated			
PA451619	PA451619	Drug	PA130	PA130	Gene	VIP	associated			
PA451619	PA451619	Drug	PA131	PA131	Gene	VIP	associated			
PA451619	PA451619	Drug	PA212	PA212	Gene	VIP	associated			14999113;15090000;16253929;16278312;18987434
PA451619	PA451619	Drug	PA267	PA267	Gene	VIP	associated			10331089;10408903;10411543;11770010;12359865;14698041;14749689;15497697;16370938;16651435;17112805;17367162;17428165;17982279;18215618;18668431;18699730;18824002;18940259;19106083;19223414;19234366;19447222;19458058;7765321;8118035;8898203;9300798;9520143
PA451619	PA451619	Drug	PA27112	PA27112	Gene	VIP	associated			
PA451619	PA451619	Drug	rs776746	rs776746	VariantLocation	VIP	associated			
PA451619	PA451619	Drug	rs890293	rs890293	VariantLocation	VIP	associated			
PA451879	PA451879	Drug	PA116	PA116	Gene	Pathway	associated			
PA451879	PA451879	Drug	PA130	PA130	Gene	Pathway,VIP	associated			
PA451879	PA451879	Drug	PA131	PA131	Gene	Pathway,VIP,VariantAnnotation	ambiguous		PD	19467705
PA451879	PA451879	Drug	PA134956204	PA134956204	Gene	VariantAnnotation	ambiguous		PD	15713801;19159907
PA451879	PA451879	Drug	PA24392	PA24392	Gene	Pathway	associated			
PA451879	PA451879	Drug	PA244	PA244	Gene	Pathway	associated			
PA451879	PA451879	Drug	PA245	PA245	Gene	VariantAnnotation	associated		PD	19159907
PA451879	PA451879	Drug	PA25302	PA25302	Gene	Pathway	associated			
PA451879	PA451879	Drug	PA254	PA254	Gene	VariantAnnotation	associated		PD	16013960
PA451879	PA451879	Drug	PA26551	PA26551	Gene	VariantAnnotation	associated		PD	19159907
PA451879	PA451879	Drug	PA267	PA267	Gene	ClinicalAnnotation,Pathway,VIP,VariantAnnotation	ambiguous		PD	10331089;10408903;10411543;11770010;12359865;14698041;14749689;15497697;16370938;16651435;17112805;17367162;17428165;17982279;18215618;18408561;18668431;18699730;18824002;18940259;19106083;19223414;19234366;19447222;19458058;19467705;7765321;8118035;8898203;9300798;9520143
PA451879	PA451879	Drug	PA28065	PA28065	Gene	VariantAnnotation	associated		PD	21900198
PA451879	PA451879	Drug	PA31272	PA31272	Gene	VariantAnnotation	associated		PD	19159907
PA451879	PA451879	Drug	PA34199	PA34199	Gene	Pathway	associated			
PA451879	PA451879	Drug	PA359	PA359	Gene	VariantAnnotation	ambiguous		PD	15713801;19159907
PA451879	PA451879	Drug	PA376	PA376	Gene	Pathway	associated			
PA451879	PA451879	Drug	PA378	PA378	Gene	VIP	associated			20041327
PA451879	PA451879	Drug	rs1045642	rs1045642	VariantLocation	ClinicalAnnotation,VIP,VariantAnnotation	ambiguous		PD	17488488;18408561;19467705
PA451879	PA451879	Drug	rs1128503	rs1128503	VariantLocation	VariantAnnotation	not associated		PD	19467705
PA451879	PA451879	Drug	rs1799983	rs1799983	VariantLocation	VariantAnnotation	associated		PD	16013960
PA451879	PA451879	Drug	rs1801133	rs1801133	VariantLocation	VariantAnnotation	associated		PD	19159907
PA451879	PA451879	Drug	rs1805087	rs1805087	VariantLocation	VariantAnnotation	associated		PD	19159907
PA451879	PA451879	Drug	rs2032582	rs2032582	VariantLocation	ClinicalAnnotation,VariantAnnotation	ambiguous		PD	18408561;19467705
PA451879	PA451879	Drug	rs34743033	rs34743033	VariantLocation	VariantAnnotation	ambiguous		PD	15713801;19159907
PA451879	PA451879	Drug	rs396991	rs396991	VariantLocation	VariantAnnotation	associated		PD	21900198
PA451879	PA451879	Drug	rs776746	rs776746	VariantLocation	VIP,VariantAnnotation	ambiguous		PD	19467705
PA450634	PA450634	Drug	PA130	PA130	Gene	VIP	associated			
PA450634	PA450634	Drug	PA131	PA131	Gene	VIP	associated			
PA450634	PA450634	Drug	rs776746	rs776746	VariantLocation	VIP	associated			
PA451868	PA451868	Drug	PA130	PA130	Gene	VIP	associated			
PA451868	PA451868	Drug	PA131	PA131	Gene	VIP	associated			
PA451868	PA451868	Drug	PA142671259	PA142671259	Gene	ClinicalAnnotation,VariantAnnotation	associated		PD	19247217
PA451868	PA451868	Drug	PA180	PA180	Gene	VariantAnnotation	associated			21127457
PA451868	PA451868	Drug	PA221	PA221	Gene	ClinicalAnnotation,VariantAnnotation	associated		PD	17700361;18496125;18854753
PA451868	PA451868	Drug	PA24447	PA24447	Gene	VariantAnnotation	associated		PD	21562465
PA451868	PA451868	Drug	PA267	PA267	Gene	ClinicalAnnotation,VIP,VariantAnnotation	ambiguous	PK		10331089;10408903;10411543;11770010;12065748;12359865;14698041;14749689;15497697;16370938;16651435;17112805;17367162;17428165;17982279;18215618;18668431;18699730;18824002;18940259;19106083;19223414;19234366;19447222;19458058;7765321;8118035;8898203;9300798;9520143
PA451868	PA451868	Drug	PA28941	PA28941	Gene	VariantAnnotation	associated			22949529
PA451868	PA451868	Drug	PA30041	PA30041	Gene	ClinicalAnnotation,VariantAnnotation	associated		PD	17700361;18496125;18854753
PA451868	PA451868	Drug	PA30523	PA30523	Gene	VariantAnnotation	associated		PD	21562465
PA451868	PA451868	Drug	PA31751	PA31751	Gene	VariantAnnotation	associated		PD	21562465
PA451868	PA451868	Drug	PA38	PA38	Gene	ClinicalAnnotation,VariantAnnotation	ambiguous	PK	PD	15735607;15861037;18615004;18794726;20235788;20300048;22192668
PA451868	PA451868	Drug	PA83	PA83	Gene	ClinicalAnnotation,VariantAnnotation	ambiguous		PD	20031608
PA451868	PA451868	Drug	PA88	PA88	Gene	VariantAnnotation	ambiguous			21156931
PA451868	PA451868	Drug	rs1024323	rs1024323	VariantLocation	VariantAnnotation	associated			22949529
PA451868	PA451868	Drug	rs10494366	rs10494366	VariantLocation	ClinicalAnnotation,VariantAnnotation	associated		PD	19247217
PA451868	PA451868	Drug	rs1051375	rs1051375	VariantLocation	ClinicalAnnotation,VariantAnnotation	ambiguous		PD	20031608
PA451868	PA451868	Drug	rs10918594	rs10918594	VariantLocation	ClinicalAnnotation,VariantAnnotation	associated		PD	19247217
PA451868	PA451868	Drug	rs11014166	rs11014166	VariantLocation	VariantAnnotation	ambiguous			21156931
PA451868	PA451868	Drug	rs11039149	rs11039149	VariantLocation	VariantAnnotation	associated		PD	21562465
PA451868	PA451868	Drug	rs11739136	rs11739136	VariantLocation	ClinicalAnnotation,VariantAnnotation	associated		PD	17700361;18496125;18854753
PA451868	PA451868	Drug	rs12221497	rs12221497	VariantLocation	VariantAnnotation	associated		PD	21562465
PA451868	PA451868	Drug	rs17098707	rs17098707	VariantLocation	VariantAnnotation	associated			21127457
PA451868	PA451868	Drug	rs1801058	rs1801058	VariantLocation	VariantAnnotation	associated			22949529
PA451868	PA451868	Drug	rs1801252	rs1801252	VariantLocation	ClinicalAnnotation,VariantAnnotation	ambiguous	PK	PD	15735607;15861037;18615004;18794726;20235788;20300048;22192668
PA451868	PA451868	Drug	rs1801253	rs1801253	VariantLocation	ClinicalAnnotation,VariantAnnotation	associated		PD	18615004;22192668
PA451868	PA451868	Drug	rs2229109	rs2229109	VariantLocation	ClinicalAnnotation,VariantAnnotation	ambiguous	PK		12065748
PA451868	PA451868	Drug	rs2279238	rs2279238	VariantLocation	VariantAnnotation	associated		PD	21562465
PA451868	PA451868	Drug	rs2301149	rs2301149	VariantLocation	VariantAnnotation	associated		PD	17700361
PA451868	PA451868	Drug	rs2357928	rs2357928	VariantLocation	VariantAnnotation	ambiguous			21156931
PA451868	PA451868	Drug	rs2960306	rs2960306	VariantLocation	VariantAnnotation	associated			22949529
PA451868	PA451868	Drug	rs72552784	rs72552784	VariantLocation	ClinicalAnnotation,VariantAnnotation	ambiguous	PK		12065748
PA451868	PA451868	Drug	rs776746	rs776746	VariantLocation	VIP	associated			
PA451868	PA451868	Drug	rs9282564	rs9282564	VariantLocation	ClinicalAnnotation,VariantAnnotation	ambiguous	PK		12065748
PA448897	PA448897	Drug	PA130	PA130	Gene	VIP	associated			
PA448897	PA448897	Drug	PA131	PA131	Gene	VIP	associated			
PA448897	PA448897	Drug	PA134865839	PA134865839	Gene	ClinicalAnnotation,VIP,VariantAnnotation	associated		PD	15970799;21386754
PA448897	PA448897	Drug	PA189	PA189	Gene	Pathway,VariantAnnotation	associated		PD	18815589
PA448897	PA448897	Drug	PA300	PA300	Gene	ClinicalAnnotation,VariantAnnotation	associated		PD	21386754
PA448897	PA448897	Drug	rs17238540	rs17238540	VariantLocation	VariantAnnotation	associated		PD	18815589
PA448897	PA448897	Drug	rs2306283	rs2306283	VariantLocation	VIP	associated			15970799
PA448897	PA448897	Drug	rs2819742	rs2819742	VariantLocation	ClinicalAnnotation,VariantAnnotation	associated		PD	21386754
PA448897	PA448897	Drug	rs4149015	rs4149015	VariantLocation	VIP	associated			15970799
PA448897	PA448897	Drug	rs4149056	rs4149056	VariantLocation	ClinicalAnnotation,VIP,VariantAnnotation	associated		PD	15970799;21386754
PA448897	PA448897	Drug	rs776746	rs776746	VariantLocation	VIP	associated			
PA451640	PA451640	Drug	PA267	PA267	Gene	VIP	associated			10331089;10408903;10411543;11770010;12359865;14698041;14749689;15497697;16370938;16651435;17112805;17367162;17428165;17982279;18215618;18668431;18699730;18824002;18940259;19106083;19223414;19234366;19447222;19458058;7765321;8118035;8898203;9300798;9520143
PA451640	PA451640	Drug	PA378	PA378	Gene	VIP	associated			18505790
PA127840611	PA127840611	Drug	PA378	PA378	Gene	VIP	associated			12065438
PA29457	PA29457	Gene	PA134890823	PA134890823	Gene	Pathway	associated			
PA29457	PA29457	Gene	PA175	PA175	Gene	Pathway	associated			
PA29457	PA29457	Gene	PA33304	PA33304	Gene	Pathway	associated			
PA29457	PA29457	Gene	PA33305	PA33305	Gene	Pathway	associated			
PA184	PA184	Gene	PA128406956	PA128406956	Drug	VariantAnnotation	associated		PD	22868256
PA184	PA184	Gene	PA131285527	PA131285527	Drug	VariantAnnotation	associated		PD	22868256
PA184	PA184	Gene	PA445113	PA445113	Disease	VariantAnnotation	associated		PD	22868256
PA184	PA184	Gene	PA446108	PA446108	Disease	VariantAnnotation	associated		PD	22868256
PA184	PA184	Gene	PA450198	PA450198	Drug	VariantAnnotation	associated		PD	22868256
PA35071	PA35071	Gene	PA444987	PA444987	Disease	VariantAnnotation	associated			20362271
PA31277	PA31277	Gene	PA10505	PA10505	Drug	VariantAnnotation	associated		PD	22926161
PA31277	PA31277	Gene	PA443434	PA443434	Disease	VariantAnnotation	associated			20386493
PA31277	PA31277	Gene	PA445746	PA445746	Disease	VariantAnnotation	associated		PD	20647221
PA31277	PA31277	Gene	PA446108	PA446108	Disease	VariantAnnotation	associated		PD	20647221
PA31277	PA31277	Gene	PA446155	PA446155	Disease	ClinicalAnnotation,VariantAnnotation	ambiguous		PD	15797993;16013960;18368069
PA31277	PA31277	Gene	PA447004	PA447004	Disease	VariantAnnotation	associated		PD	22926161
PA31277	PA31277	Gene	PA449692	PA449692	Drug	VariantAnnotation	associated		PD	22926161
PA31277	PA31277	Gene	PA450198	PA450198	Drug	VariantAnnotation	associated		PD	20647221
PA31277	PA31277	Gene	PA450428	PA450428	Drug	ClinicalAnnotation,VariantAnnotation	ambiguous		PD	15797993;16013960;18368069;20386493
PA31277	PA31277	Gene	PA452620	PA452620	Drug	VariantAnnotation	associated		PD	20647221
PA33529	PA33529	Gene	PA164713366	PA164713366	Drug	ClinicalAnnotation,VariantAnnotation	associated		PD	18615156
PA33529	PA33529	Gene	PA443362	PA443362	Disease	ClinicalAnnotation,VariantAnnotation	ambiguous		PD	21170047;21527445;21806387;21819538;21881565;21918510;22462746
PA33529	PA33529	Gene	PA443434	PA443434	Disease	ClinicalAnnotation,VariantAnnotation	associated		PD	18615156
PA33529	PA33529	Gene	PA443796	PA443796	Disease	ClinicalAnnotation,VariantAnnotation	ambiguous		PD	21170047;21527445;21806387;21819538;21881565;21918510;22462746
PA33529	PA33529	Gene	PA445019	PA445019	Disease	ClinicalAnnotation,VariantAnnotation	ambiguous		PD	21170047;21527445;21806387;21819538;21881565;21918510;22462746
PA33529	PA33529	Gene	PA445850	PA445850	Disease	ClinicalAnnotation	associated		PD	21170047;21527445;21806387;21819538;21881565;21918510;22462746
PA33529	PA33529	Gene	PA446459	PA446459	Disease	ClinicalAnnotation,VariantAnnotation	associated		PD	21170047;21527445;21806387;21819538;21881565;21918510;22462746
PA33529	PA33529	Gene	PA448497	PA448497	Drug	VariantAnnotation	not associated		PD	22940005
PA33529	PA33529	Gene	PA449053	clopidogrel	Drug	ClinicalAnnotation,VariantAnnotation	ambiguous		PD	21170047;21527445;21806387;21819538;21881565;21918510;22462746;22723959;22940005;23150151
PA444997	PA444997	Disease	PA134865839	PA134865839	Gene	ClinicalAnnotation,VariantAnnotation	ambiguous	PK	PD	12811365;15116054;16678544;17015053;17108811;17473846;17622941;18650507;19833260;21178985;21243006;21386754;21928084
PA444997	PA444997	Disease	PA142672084	PA142672084	Gene	ClinicalAnnotation,VariantAnnotation	associated		PD	17376224;20347093
PA444997	PA444997	Disease	PA34896	PA34896	Gene	ClinicalAnnotation	associated		PD	1774074;21795085
PA444997	PA444997	Disease	rs118192172	rs118192172	VariantLocation	ClinicalAnnotation	associated		PD	1774074;21795085
PA444997	PA444997	Disease	rs4149056	rs4149056	VariantLocation	ClinicalAnnotation,VariantAnnotation	ambiguous	PK	PD	12811365;15116054;16678544;17015053;17108811;17473846;17622941;18650507;19833260;21178985;21243006;21386754;21928084
PA444997	PA444997	Disease	rs4693075	rs4693075	VariantLocation	ClinicalAnnotation,VariantAnnotation	associated		PD	17376224;20347093
PA444997	PA444997	Disease	rs6535454	rs6535454	VariantLocation	ClinicalAnnotation	associated		PD	17376224
PA446916	PA446916	Disease	PA38	PA38	Gene	VIP	associated			16122377
PA446916	PA446916	Disease	rs1801253	rs1801253	VariantLocation	VIP	associated			16122377
PA450595	PA450595	Drug	CYP2C9 *1, CYP2C9 *3	CYP2C9 *1, CYP2C9 *3	Haplotype	VariantAnnotation	not associated	PK		19280158
PA450595	PA450595	Drug	CYP2C9*2	CYP2C9*2	Haplotype	VIP	associated			8825200;8866821
PA450595	PA450595	Drug	CYP2C9*3	CYP2C9*3	Haplotype	VIP	associated			8825200;8866821
PA450595	PA450595	Drug	PA126	PA126	Gene	VIP,VariantAnnotation	ambiguous	PK	PD	17681167;19280158;8825200;8866821
PA450595	PA450595	Drug	rs1057910	rs1057910	VariantLocation	VIP,VariantAnnotation	associated		PD	17681167;8825200;8866821
PA450595	PA450595	Drug	rs1799853	rs1799853	VariantLocation	VIP	associated			8825200;8866821
PA448810	PA448810	Drug	PA28469	PA28469	Gene	VIP	associated			539595;870569
PA27513	PA27513	Gene	PA10040	PA10040	Drug	Pathway	associated			
PA27513	PA27513	Gene	PA162373091	PA162373091	Drug	Pathway	associated			
PA38453	PA38453	Gene	PA134698661	PA134698661	Drug	Pathway	associated			
PA38453	PA38453	Gene	PA450546	PA450546	Drug	Pathway	associated			
PA38453	PA38453	Gene	PA451949	PA451949	Drug	Pathway	associated			
PA444773	PA444773	Disease	PA245	PA245	Gene	VariantAnnotation	associated		PD	16870553
PA444773	PA444773	Disease	PA26551	PA26551	Gene	VariantAnnotation	associated		PD	16870553
PA444773	PA444773	Disease	PA29862	PA29862	Gene	ClinicalAnnotation	associated		PD	20679962;21142914
PA444773	PA444773	Disease	rs1801133	rs1801133	VariantLocation	VariantAnnotation	associated		PD	16870553
PA444773	PA444773	Disease	rs2278294	rs2278294	VariantLocation	ClinicalAnnotation	associated		PD	20679962;21142914
PA33829	PA33829	Gene	PA130232992	PA130232992	Drug	VariantAnnotation	associated		PD	22594510
PA33829	PA33829	Gene	PA134850558	PA134850558	Disease	VariantAnnotation	associated		PD	22594510
PA444822	PA444822	Disease	PA124	PA124	Gene	ClinicalAnnotation,VariantAnnotation	associated		PD	20358205
PA444822	PA444822	Disease	PA164718734	PA164718734	Gene	ClinicalAnnotation,VariantAnnotation	associated		PD	19129747;21961091
PA444822	PA444822	Disease	PA293	PA293	Gene	VIP	associated			
PA444822	PA444822	Disease	PA29973	PA29973	Gene	ClinicalAnnotation,VariantAnnotation	associated		PD	19129747;21961091
PA444822	PA444822	Disease	rs1127354	rs1127354	VariantLocation	ClinicalAnnotation,VariantAnnotation	associated		PD	19129747;21961091
PA444822	PA444822	Disease	rs4244285	rs4244285	VariantLocation	ClinicalAnnotation,VariantAnnotation	associated		PD	20358205
PA451260	PA451260	Drug	PA130	PA130	Gene	VIP	associated			
PA451260	PA451260	Drug	PA131	PA131	Gene	VIP	associated			
PA451260	PA451260	Drug	PA24887	PA24887	Gene	ClinicalAnnotation,VariantAnnotation	associated		PD	15809899;16417409
PA451260	PA451260	Drug	PA267	PA267	Gene	VIP,VariantAnnotation	ambiguous			10331089;10408903;10411543;11770010;12359865;14600574;14698041;14749689;15497697;16370938;16651435;17112805;17367162;17428165;17982279;18215618;18668431;18699730;18824002;18940259;19106083;19223414;19234366;19447222;19458058;7765321;8118035;8898203;9300798;9520143
PA451260	PA451260	Drug	PA378	PA378	Gene	VIP	associated			10801241;11466304;12065438;16724927;18096673;18647599;9723818
PA451260	PA451260	Drug	PA38274	PA38274	Gene	ClinicalAnnotation,VariantAnnotation	associated		PD	15809899
PA451260	PA451260	Drug	PA49	PA49	Gene	VariantAnnotation	associated		PD	15809899
PA451260	PA451260	Drug	PA51	PA51	Gene	ClinicalAnnotation,VariantAnnotation	associated		PD	15809899;17700364
PA451260	PA451260	Drug	PA53	PA53	Gene	ClinicalAnnotation,VariantAnnotation	associated		PD	15809899;16417409
PA451260	PA451260	Drug	PA55	PA55	Gene	ClinicalAnnotation,VariantAnnotation	associated		PD	15809899;17700364
PA451260	PA451260	Drug	rs1045642	rs1045642	VariantLocation	VariantAnnotation	not associated			14600574
PA451260	PA451260	Drug	rs2032582	rs2032582	VariantLocation	VariantAnnotation	not associated			14600574
PA451260	PA451260	Drug	rs2854116	rs2854116	VariantLocation	ClinicalAnnotation,VariantAnnotation	associated		PD	15809899;16417409
PA451260	PA451260	Drug	rs2854117	rs2854117	VariantLocation	ClinicalAnnotation,VariantAnnotation	associated		PD	15809899
PA451260	PA451260	Drug	rs429358	rs429358	VariantLocation	ClinicalAnnotation,VariantAnnotation	associated		PD	15809899
PA451260	PA451260	Drug	rs5128	rs5128	VariantLocation	ClinicalAnnotation,VariantAnnotation	associated		PD	15809899;16417409
PA451260	PA451260	Drug	rs7412	rs7412	VariantLocation	ClinicalAnnotation,VariantAnnotation	associated		PD	15809899;17700364
PA451260	PA451260	Drug	rs776746	rs776746	VariantLocation	VIP	associated			
PA151958355	PA151958355	Drug	PA267	PA267	Gene	VIP	associated			10331089;10408903;10411543;11770010;12359865;14698041;14749689;15497697;16370938;16651435;17112805;17367162;17428165;17982279;18215618;18668431;18699730;18824002;18940259;19106083;19223414;19234366;19447222;19458058;7765321;8118035;8898203;9300798;9520143
PA153619833	PA153619833	Disease	PA113	PA113	Gene	VariantAnnotation	associated			18385739
PA153619833	PA153619833	Disease	PA133787052	PA133787052	Gene	ClinicalAnnotation	associated	PK	PD	15358623;15883587;16432637;16611750;16676068;17111199;17329985;19270263;20203262;22248286
PA153619833	PA153619833	Disease	PA134884590	PA134884590	Gene	VariantAnnotation	associated			14662702
PA153619833	PA153619833	Disease	PA134971947	PA134971947	Gene	VariantAnnotation	associated			14662702
PA153619833	PA153619833	Disease	PA27121	PA27121	Gene	ClinicalAnnotation	associated	PK	PD	18250228;19270263;19300499;19741565;19794411;20182420;20442691;21063236;21228733;21383771;22528326;22676192;23132553
PA153619833	PA153619833	Disease	rs1051730	rs1051730	VariantLocation	VariantAnnotation	associated			18385739
PA153619833	PA153619833	Disease	rs2046934	rs2046934	VariantLocation	VariantAnnotation	associated			14662702
PA153619833	PA153619833	Disease	rs2108622	rs2108622	VariantLocation	ClinicalAnnotation	associated	PK	PD	18250228;19270263;19300499;19741565;19794411;20182420;20442691;21063236;21228733;21383771;22528326;22676192;23132553
PA153619833	PA153619833	Disease	rs9934438	rs9934438	VariantLocation	ClinicalAnnotation	associated	PK	PD	15358623;15883587;16432637;16611750;16676068;17111199;17329985;19270263;20203262;22248286
PA448333	PA448333	Drug	PA130	PA130	Gene	Pathway,VIP	associated			
PA448333	PA448333	Drug	PA131	PA131	Gene	Pathway,VIP	associated			
PA448333	PA448333	Drug	rs776746	rs776746	VariantLocation	VIP	associated			
PA24776	PA24776	Gene	PA443434	PA443434	Disease	ClinicalAnnotation,VariantAnnotation	ambiguous		PD	16947783;20386493;22450926
PA24776	PA24776	Gene	PA449692	PA449692	Drug	VariantAnnotation	associated		PD	16947783
PA24776	PA24776	Gene	PA450428	PA450428	Drug	ClinicalAnnotation,VariantAnnotation	ambiguous		PD	16947783;20386493;22450926
PA450524	PA450524	Drug	DPYD *1, DPYD *5	DPYD *1, DPYD *5	Haplotype	VariantAnnotation	associated		PD	18537153
PA450524	PA450524	Drug	PA145	PA145	Gene	VariantAnnotation	associated		PD	18537153
PA450524	PA450524	Drug	PA267	PA267	Gene	VIP	associated			10331089;10408903;10411543;11770010;12359865;14698041;14749689;15497697;16370938;16651435;17112805;17367162;17428165;17982279;18215618;18668431;18699730;18824002;18940259;19106083;19223414;19234366;19447222;19458058;7765321;8118035;8898203;9300798;9520143
PA451881	PA451881	Drug	PA245	PA245	Gene	VariantAnnotation	associated		PD	21605004
PA451881	PA451881	Drug	PA31272	PA31272	Gene	VariantAnnotation	not associated		PD	21605004
PA451881	PA451881	Drug	PA359	PA359	Gene	VariantAnnotation	not associated		PD	21605004
PA451881	PA451881	Drug	rs1801133	rs1801133	VariantLocation	VariantAnnotation	associated		PD	21605004
PA451881	PA451881	Drug	rs1805087	rs1805087	VariantLocation	VariantAnnotation	not associated		PD	21605004
PA451881	PA451881	Drug	rs34743033	rs34743033	VariantLocation	VariantAnnotation	not associated		PD	21605004
PA444367	PA444367	Disease	PA327	PA327	Gene	VIP	associated			16019224
PA444367	PA444367	Disease	rs1051266	rs1051266	VariantLocation	VIP	associated			16019224
PA451182	PA451182	Drug	CYP2E1 *5B	CYP2E1 *5B	Haplotype	VariantAnnotation	not associated		PD	16677176
PA451182	PA451182	Drug	NAT2 *5A	NAT2 *5A	Haplotype	VariantAnnotation	associated		PD	18421452
PA451182	PA451182	Drug	NAT2 *5A, NAT2 *6A	NAT2 *5A, NAT2 *6A	Haplotype	VariantAnnotation	associated		PD	18421452
PA451182	PA451182	Drug	NAT2 *5A, NAT2 *7A	NAT2 *5A, NAT2 *7A	Haplotype	VariantAnnotation	associated		PD	18421452
PA451182	PA451182	Drug	NAT2 *5B, NAT2 *7B	NAT2 *5B, NAT2 *7B	Haplotype	VariantAnnotation	associated		PD	17950035
PA451182	PA451182	Drug	NAT2 *5D	NAT2 *5D	Haplotype	VariantAnnotation	associated	PK	PD	20392357
PA451182	PA451182	Drug	NAT2 *6A	NAT2 *6A	Haplotype	VariantAnnotation	associated		PD	17950035;18421452
PA451182	PA451182	Drug	NAT2 *6A, NAT2 *7B	NAT2 *6A, NAT2 *7B	Haplotype	VariantAnnotation	associated		PD	17950035
PA451182	PA451182	Drug	NAT2 *6B	NAT2 *6B	Haplotype	VariantAnnotation	associated	PK	PD	20392357
PA451182	PA451182	Drug	NAT2 *7A	NAT2 *7A	Haplotype	VariantAnnotation	associated	PK	PD	18421452;20392357
PA451182	PA451182	Drug	NAT2 *7B	NAT2 *7B	Haplotype	VariantAnnotation	associated		PD	17950035
PA451182	PA451182	Drug	PA124	PA124	Gene	VariantAnnotation	associated		PD	20941486
PA451182	PA451182	Drug	PA126	PA126	Gene	VariantAnnotation	associated		PD	20941486
PA451182	PA451182	Drug	PA129	PA129	Gene	VariantAnnotation	ambiguous		PD	12668988;16677176;20392357;20819434;20941486;21753138;22335459;22485222;22506592;23190413
PA451182	PA451182	Drug	PA134865839	PA134865839	Gene	VariantAnnotation	associated		PD	21709081
PA451182	PA451182	Drug	PA17	PA17	Gene	DrugLabel	associated			
PA451182	PA451182	Drug	PA18	PA18	Gene	DrugLabel,VariantAnnotation	ambiguous	PK	PD	17950035;18421452;19686464;19891553;20392357;20941486
PA451182	PA451182	Drug	PA267	PA267	Gene	VariantAnnotation	associated		PD	19686464
PA451182	PA451182	Drug	PA27535	PA27535	Gene	VariantAnnotation	ambiguous		PD	22335459;22506592
PA451182	PA451182	Drug	PA435	PA435	Gene	VariantAnnotation	associated		PD	22151084
PA451182	PA451182	Drug	rs1045642	rs1045642	VariantLocation	VariantAnnotation	associated		PD	19686464
PA451182	PA451182	Drug	rs1799929	rs1799929	VariantLocation	VariantAnnotation	associated		PD	19686464
PA451182	PA451182	Drug	rs1799930	rs1799930	VariantLocation	VariantAnnotation	ambiguous		PD	19891553;20941486
